GAME_TIME_LOW, 9822
GAME_TIME_HIGH, 10434
TICK,1,153
TICK,2,13
TICK,3,9
TICK,4,8
TICK,5,2
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9637
GAME_TIME_HIGH, 10333
TICK,0,371
TICK,1,148
TICK,2,27
TICK,3,4
TICK,4,6
TICK,5,2
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9663
GAME_TIME_HIGH, 10363
TICK,0,370
TICK,1,153
TICK,2,20
TICK,3,7
TICK,4,6
TICK,5,3
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9641
GAME_TIME_HIGH, 10393
TICK,0,381
TICK,1,146
TICK,2,17
TICK,3,5
TICK,4,2
TICK,5,4
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 10040
GAME_TIME_HIGH, 10788
TICK,0,380
TICK,1,167
TICK,2,21
TICK,3,3
TICK,4,7
TICK,5,3
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10026
GAME_TIME_HIGH, 10771
TICK,0,387
TICK,1,156
TICK,2,26
TICK,3,4
TICK,4,6
TICK,5,2
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10045
GAME_TIME_HIGH, 10804
TICK,0,393
TICK,1,148
TICK,2,20
TICK,3,12
TICK,4,3
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9659
GAME_TIME_HIGH, 10395
TICK,0,376
TICK,1,146
TICK,2,17
TICK,3,9
TICK,4,5
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9657
GAME_TIME_HIGH, 10393
TICK,0,375
TICK,1,148
TICK,2,16
TICK,3,10
TICK,4,4
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 10057
GAME_TIME_HIGH, 10820
TICK,0,398
TICK,1,142
TICK,2,25
TICK,3,7
TICK,4,4
TICK,5,5
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9635
GAME_TIME_HIGH, 10387
TICK,0,386
TICK,1,139
TICK,2,18
TICK,3,7
TICK,4,1
TICK,5,4
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 10032
GAME_TIME_HIGH, 10789
TICK,0,391
TICK,1,150
TICK,2,25
TICK,3,9
TICK,4,0
TICK,5,6
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9649
GAME_TIME_HIGH, 10381
TICK,0,370
TICK,1,150
TICK,2,19
TICK,3,9
TICK,4,5
TICK,5,3
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9638
GAME_TIME_HIGH, 10367
TICK,0,374
TICK,1,137
TICK,2,28
TICK,3,6
TICK,4,6
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9631
GAME_TIME_HIGH, 10365
TICK,0,374
TICK,1,143
TICK,2,20
TICK,3,10
TICK,4,4
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9636
GAME_TIME_HIGH, 10365
TICK,0,366
TICK,1,149
TICK,2,25
TICK,3,9
TICK,4,2
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9638
GAME_TIME_HIGH, 10367
TICK,0,364
TICK,1,151
TICK,2,26
TICK,3,8
TICK,4,2
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10011
GAME_TIME_HIGH, 10763
TICK,0,391
TICK,1,158
TICK,2,11
TICK,3,11
TICK,4,6
TICK,5,2
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 10421
GAME_TIME_HIGH, 11169
TICK,0,398
TICK,1,169
TICK,2,23
TICK,3,3
TICK,4,7
TICK,5,4
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 10006
GAME_TIME_HIGH, 10765
TICK,0,405
TICK,1,134
TICK,2,23
TICK,3,7
TICK,4,4
TICK,5,7
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10035
GAME_TIME_HIGH, 10788
TICK,0,389
TICK,1,160
TICK,2,12
TICK,3,11
TICK,4,6
TICK,5,2
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9643
GAME_TIME_HIGH, 10341
TICK,0,362
TICK,1,157
TICK,2,23
TICK,3,7
TICK,4,5
TICK,5,3
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9643
GAME_TIME_HIGH, 10380
TICK,0,371
TICK,1,143
TICK,2,23
TICK,3,11
TICK,4,2
TICK,5,5
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9607
GAME_TIME_HIGH, 10356
TICK,0,376
TICK,1,143
TICK,2,21
TICK,3,7
TICK,4,1
TICK,5,4
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9626
GAME_TIME_HIGH, 10364
TICK,0,367
TICK,1,151
TICK,2,18
TICK,3,11
TICK,4,3
TICK,5,3
TICK,6,4
TICK,7,4
GAME_TIME_LOW, 10041
GAME_TIME_HIGH, 10766
TICK,0,380
TICK,1,165
TICK,2,22
TICK,3,3
TICK,4,7
TICK,5,4
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9634
GAME_TIME_HIGH, 10333
TICK,0,362
TICK,1,152
TICK,2,27
TICK,3,8
TICK,4,5
TICK,5,1
TICK,6,4
TICK,7,3
GAME_TIME_LOW, 9609
GAME_TIME_HIGH, 10302
TICK,0,362
TICK,1,152
TICK,2,27
TICK,3,6
TICK,4,6
TICK,5,2
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9625
GAME_TIME_HIGH, 10375
TICK,0,376
TICK,1,145
TICK,2,19
TICK,3,8
TICK,4,1
TICK,5,4
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9644
GAME_TIME_HIGH, 10367
TICK,0,356
TICK,1,165
TICK,2,20
TICK,3,5
TICK,4,7
TICK,5,3
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9669
GAME_TIME_HIGH, 10404
TICK,0,364
TICK,1,154
TICK,2,19
TICK,3,12
TICK,4,3
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9648
GAME_TIME_HIGH, 10377
TICK,0,361
TICK,1,154
TICK,2,24
TICK,3,10
TICK,4,2
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9650
GAME_TIME_HIGH, 10379
TICK,0,370
TICK,1,139
TICK,2,30
TICK,3,6
TICK,4,6
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9635
GAME_TIME_HIGH, 10368
TICK,0,370
TICK,1,140
TICK,2,26
TICK,3,9
TICK,4,5
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9623
GAME_TIME_HIGH, 10319
TICK,0,354
TICK,1,164
TICK,2,22
TICK,3,6
TICK,4,6
TICK,5,3
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9632
GAME_TIME_HIGH, 10360
TICK,0,369
TICK,1,141
TICK,2,26
TICK,3,9
TICK,4,5
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10414
GAME_TIME_HIGH, 11166
TICK,0,407
TICK,1,154
TICK,2,27
TICK,3,8
TICK,4,1
TICK,5,8
TICK,6,2
TICK,7,3
GAME_TIME_LOW, 9638
GAME_TIME_HIGH, 10363
TICK,0,351
TICK,1,172
TICK,2,16
TICK,3,4
TICK,4,8
TICK,5,4
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10025
GAME_TIME_HIGH, 10751
TICK,0,375
TICK,1,166
TICK,2,21
TICK,3,7
TICK,4,5
TICK,5,5
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9636
GAME_TIME_HIGH, 10364
TICK,0,370
TICK,1,138
TICK,2,29
TICK,3,6
TICK,4,7
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10028
GAME_TIME_HIGH, 10783
TICK,0,382
TICK,1,153
TICK,2,28
TICK,3,8
TICK,4,2
TICK,5,6
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9632
GAME_TIME_HIGH, 10360
TICK,0,372
TICK,1,136
TICK,2,29
TICK,3,6
TICK,4,7
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9632
GAME_TIME_HIGH, 10380
TICK,0,373
TICK,1,149
TICK,2,17
TICK,3,7
TICK,4,2
TICK,5,6
TICK,6,4
TICK,7,4
GAME_TIME_LOW, 9637
GAME_TIME_HIGH, 10370
TICK,0,367
TICK,1,144
TICK,2,26
TICK,3,8
TICK,4,5
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9618
GAME_TIME_HIGH, 10345
TICK,0,369
TICK,1,138
TICK,2,29
TICK,3,7
TICK,4,6
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9614
GAME_TIME_HIGH, 10358
TICK,0,372
TICK,1,146
TICK,2,22
TICK,3,6
TICK,4,2
TICK,5,5
TICK,6,4
TICK,7,4
GAME_TIME_LOW, 10417
GAME_TIME_HIGH, 11164
TICK,0,396
TICK,1,173
TICK,2,14
TICK,3,7
TICK,4,9
TICK,5,4
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9626
GAME_TIME_HIGH, 10366
TICK,0,373
TICK,1,142
TICK,2,21
TICK,3,7
TICK,4,3
TICK,5,9
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9641
GAME_TIME_HIGH, 10374
TICK,0,366
TICK,1,144
TICK,2,27
TICK,3,8
TICK,4,5
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9654
GAME_TIME_HIGH, 10390
TICK,0,372
TICK,1,147
TICK,2,19
TICK,3,8
TICK,4,4
TICK,5,7
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10012
GAME_TIME_HIGH, 10733
TICK,0,373
TICK,1,162
TICK,2,28
TICK,3,7
TICK,4,6
TICK,5,1
TICK,6,4
TICK,7,3
GAME_TIME_LOW, 9630
GAME_TIME_HIGH, 10360
TICK,0,351
TICK,1,164
TICK,2,23
TICK,3,8
TICK,4,2
TICK,5,6
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9627
GAME_TIME_HIGH, 10362
TICK,0,353
TICK,1,164
TICK,2,21
TICK,3,8
TICK,4,2
TICK,5,5
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9621
GAME_TIME_HIGH, 10326
TICK,0,363
TICK,1,153
TICK,2,22
TICK,3,7
TICK,4,4
TICK,5,6
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9640
GAME_TIME_HIGH, 10381
TICK,0,364
TICK,1,151
TICK,2,22
TICK,3,9
TICK,4,3
TICK,5,4
TICK,6,4
TICK,7,4
GAME_TIME_LOW, 9631
GAME_TIME_HIGH, 10324
TICK,0,350
TICK,1,166
TICK,2,24
TICK,3,7
TICK,4,6
TICK,5,2
TICK,6,3
TICK,7,3
GAME_TIME_LOW, 9609
GAME_TIME_HIGH, 10338
TICK,0,370
TICK,1,142
TICK,2,29
TICK,3,7
TICK,4,0
TICK,5,8
TICK,6,1
TICK,7,4
GAME_TIME_LOW, 9666
GAME_TIME_HIGH, 10395
TICK,0,351
TICK,1,167
TICK,2,22
TICK,3,6
TICK,4,5
TICK,5,5
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10020
GAME_TIME_HIGH, 10783
TICK,0,394
TICK,1,138
TICK,2,25
TICK,3,6
TICK,4,6
TICK,5,9
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10050
GAME_TIME_HIGH, 10808
TICK,0,374
TICK,1,162
TICK,2,25
TICK,3,9
TICK,4,2
TICK,5,7
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9621
GAME_TIME_HIGH, 10372
TICK,0,363
TICK,1,154
TICK,2,22
TICK,3,6
TICK,4,1
TICK,5,5
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9632
GAME_TIME_HIGH, 10335
TICK,0,356
TICK,1,151
TICK,2,31
TICK,3,6
TICK,4,6
TICK,5,3
TICK,6,4
TICK,7,3
GAME_TIME_LOW, 10018
GAME_TIME_HIGH, 10780
TICK,0,384
TICK,1,148
TICK,2,24
TICK,3,7
TICK,4,5
TICK,5,9
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9615
GAME_TIME_HIGH, 10365
TICK,0,373
TICK,1,137
TICK,2,22
TICK,3,8
TICK,4,5
TICK,5,5
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 10022
GAME_TIME_HIGH, 10748
TICK,0,371
TICK,1,157
TICK,2,32
TICK,3,7
TICK,4,6
TICK,5,3
TICK,6,4
TICK,7,3
GAME_TIME_LOW, 9638
GAME_TIME_HIGH, 10366
TICK,0,364
TICK,1,147
TICK,2,23
TICK,3,9
TICK,4,2
TICK,5,6
TICK,6,6
TICK,7,3
GAME_TIME_LOW, 9627
GAME_TIME_HIGH, 10381
TICK,0,362
TICK,1,158
TICK,2,17
TICK,3,6
TICK,4,2
TICK,5,6
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9637
GAME_TIME_HIGH, 10391
TICK,0,359
TICK,1,159
TICK,2,19
TICK,3,6
TICK,4,2
TICK,5,6
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9638
GAME_TIME_HIGH, 10366
TICK,0,361
TICK,1,152
TICK,2,22
TICK,3,8
TICK,4,2
TICK,5,6
TICK,6,6
TICK,7,3
GAME_TIME_LOW, 9655
GAME_TIME_HIGH, 10369
TICK,0,347
TICK,1,172
TICK,2,13
TICK,3,8
TICK,4,8
TICK,5,4
TICK,6,5
TICK,7,3
GAME_TIME_LOW, 9614
GAME_TIME_HIGH, 10313
TICK,0,352
TICK,1,158
TICK,2,26
TICK,3,7
TICK,4,7
TICK,5,2
TICK,6,4
TICK,7,3
GAME_TIME_LOW, 9632
GAME_TIME_HIGH, 10332
TICK,0,351
TICK,1,161
TICK,2,25
TICK,3,7
TICK,4,7
TICK,5,2
TICK,6,4
TICK,7,3
GAME_TIME_LOW, 9614
GAME_TIME_HIGH, 10352
TICK,0,374
TICK,1,132
TICK,2,25
TICK,3,7
TICK,4,6
TICK,5,9
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10425
GAME_TIME_HIGH, 11200
TICK,0,377
TICK,1,186
TICK,2,15
TICK,3,9
TICK,4,9
TICK,5,3
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 10000
GAME_TIME_HIGH, 10722
TICK,0,362
TICK,1,172
TICK,2,26
TICK,3,8
TICK,4,5
TICK,5,2
TICK,6,4
TICK,7,3
GAME_TIME_LOW, 9638
GAME_TIME_HIGH, 10388
TICK,0,366
TICK,1,152
TICK,2,20
TICK,3,6
TICK,4,2
TICK,5,7
TICK,6,4
TICK,7,4
GAME_TIME_LOW, 10054
GAME_TIME_HIGH, 10817
TICK,0,361
TICK,1,180
TICK,2,13
TICK,3,9
TICK,4,8
TICK,5,4
TICK,6,4
TICK,7,4
GAME_TIME_LOW, 10445
GAME_TIME_HIGH, 11262
TICK,0,379
TICK,1,181
TICK,2,13
TICK,3,9
TICK,4,9
TICK,5,6
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 10200
GAME_TIME_HIGH, 11002
TICK,0,368
TICK,1,180
TICK,2,14
TICK,3,9
TICK,4,8
TICK,5,3
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10007
GAME_TIME_HIGH, 10795
TICK,0,352
TICK,1,184
TICK,2,18
TICK,3,4
TICK,4,8
TICK,5,5
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9649
GAME_TIME_HIGH, 10435
TICK,0,365
TICK,1,139
TICK,2,25
TICK,3,8
TICK,4,5
TICK,5,6
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9809
GAME_TIME_HIGH, 10562
TICK,0,349
TICK,1,178
TICK,2,13
TICK,3,8
TICK,4,8
TICK,5,3
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 10217
GAME_TIME_HIGH, 10995
TICK,0,372
TICK,1,178
TICK,2,15
TICK,3,8
TICK,4,8
TICK,5,3
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9419
GAME_TIME_HIGH, 10186
TICK,0,350
TICK,1,149
TICK,2,18
TICK,3,9
TICK,4,5
TICK,5,4
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9824
GAME_TIME_HIGH, 10629
TICK,0,365
TICK,1,159
TICK,2,20
TICK,3,6
TICK,4,2
TICK,5,6
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 10019
GAME_TIME_HIGH, 10809
TICK,0,365
TICK,1,169
TICK,2,23
TICK,3,5
TICK,4,6
TICK,5,5
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9589
GAME_TIME_HIGH, 10329
TICK,0,344
TICK,1,162
TICK,2,24
TICK,3,8
TICK,4,5
TICK,5,3
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9217
GAME_TIME_HIGH, 9961
TICK,0,323
TICK,1,167
TICK,2,18
TICK,3,3
TICK,4,7
TICK,5,6
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9242
GAME_TIME_HIGH, 9989
TICK,0,330
TICK,1,155
TICK,2,22
TICK,3,4
TICK,4,9
TICK,5,4
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9619
GAME_TIME_HIGH, 10404
TICK,0,360
TICK,1,150
TICK,2,21
TICK,3,6
TICK,4,4
TICK,5,6
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9989
GAME_TIME_HIGH, 10792
TICK,0,390
TICK,1,132
TICK,2,25
TICK,3,8
TICK,4,6
TICK,5,10
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9207
GAME_TIME_HIGH, 9964
TICK,0,341
TICK,1,147
TICK,2,14
TICK,3,10
TICK,4,5
TICK,5,5
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9967
GAME_TIME_HIGH, 10776
TICK,0,370
TICK,1,165
TICK,2,18
TICK,3,6
TICK,4,2
TICK,5,7
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 10020
GAME_TIME_HIGH, 10816
TICK,0,360
TICK,1,170
TICK,2,22
TICK,3,3
TICK,4,10
TICK,5,5
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10004
GAME_TIME_HIGH, 10799
TICK,0,357
TICK,1,167
TICK,2,29
TICK,3,6
TICK,4,5
TICK,5,5
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10038
GAME_TIME_HIGH, 10832
TICK,0,362
TICK,1,168
TICK,2,21
TICK,3,5
TICK,4,11
TICK,5,4
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10404
GAME_TIME_HIGH, 11243
TICK,0,382
TICK,1,175
TICK,2,21
TICK,3,6
TICK,4,2
TICK,5,6
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 10023
GAME_TIME_HIGH, 10787
TICK,0,350
TICK,1,184
TICK,2,14
TICK,3,9
TICK,4,10
TICK,5,3
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9631
GAME_TIME_HIGH, 10398
TICK,0,352
TICK,1,139
TICK,2,34
TICK,3,8
TICK,4,8
TICK,5,6
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9615
GAME_TIME_HIGH, 10401
TICK,0,344
TICK,1,166
TICK,2,18
TICK,3,7
TICK,4,3
TICK,5,7
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9643
GAME_TIME_HIGH, 10404
TICK,0,330
TICK,1,178
TICK,2,16
TICK,3,7
TICK,4,12
TICK,5,4
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9995
GAME_TIME_HIGH, 10764
TICK,0,362
TICK,1,160
TICK,2,30
TICK,3,5
TICK,4,7
TICK,5,5
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 10007
GAME_TIME_HIGH, 10811
TICK,0,366
TICK,1,161
TICK,2,26
TICK,3,8
TICK,4,3
TICK,5,5
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 10799
GAME_TIME_HIGH, 11634
TICK,0,393
TICK,1,178
TICK,2,24
TICK,3,9
TICK,4,4
TICK,5,6
TICK,6,7
TICK,7,4
GAME_TIME_LOW, 10419
GAME_TIME_HIGH, 11230
TICK,0,367
TICK,1,181
TICK,2,25
TICK,3,9
TICK,4,7
TICK,5,5
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 10387
GAME_TIME_HIGH, 11226
TICK,0,386
TICK,1,168
TICK,2,22
TICK,3,5
TICK,4,2
TICK,5,9
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9968
GAME_TIME_HIGH, 10761
TICK,0,368
TICK,1,153
TICK,2,29
TICK,3,8
TICK,4,2
TICK,5,10
TICK,6,2
TICK,7,5
GAME_TIME_LOW, 10431
GAME_TIME_HIGH, 11226
TICK,0,356
TICK,1,196
TICK,2,16
TICK,3,8
TICK,4,10
TICK,5,6
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9617
GAME_TIME_HIGH, 10399
TICK,0,340
TICK,1,162
TICK,2,25
TICK,3,7
TICK,4,4
TICK,5,6
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 10037
GAME_TIME_HIGH, 10822
TICK,0,347
TICK,1,186
TICK,2,15
TICK,3,8
TICK,4,11
TICK,5,4
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9606
GAME_TIME_HIGH, 10376
TICK,0,335
TICK,1,169
TICK,2,18
TICK,3,9
TICK,4,8
TICK,5,5
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9623
GAME_TIME_HIGH, 10389
TICK,0,327
TICK,1,180
TICK,2,20
TICK,3,5
TICK,4,8
TICK,5,6
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 10394
GAME_TIME_HIGH, 11237
TICK,0,380
TICK,1,170
TICK,2,24
TICK,3,6
TICK,4,2
TICK,5,8
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 10359
GAME_TIME_HIGH, 11186
TICK,0,398
TICK,1,143
TICK,2,27
TICK,3,7
TICK,4,6
TICK,5,11
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9616
GAME_TIME_HIGH, 10409
TICK,0,339
TICK,1,168
TICK,2,22
TICK,3,4
TICK,4,3
TICK,5,7
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 10398
GAME_TIME_HIGH, 11241
TICK,0,378
TICK,1,172
TICK,2,24
TICK,3,6
TICK,4,2
TICK,5,8
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 9590
GAME_TIME_HIGH, 10379
TICK,0,345
TICK,1,161
TICK,2,20
TICK,3,5
TICK,4,5
TICK,5,6
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 9634
GAME_TIME_HIGH, 10409
TICK,0,338
TICK,1,167
TICK,2,21
TICK,3,8
TICK,4,6
TICK,5,6
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10027
GAME_TIME_HIGH, 10813
TICK,0,344
TICK,1,182
TICK,2,18
TICK,3,8
TICK,4,12
TICK,5,5
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9638
GAME_TIME_HIGH, 10429
TICK,0,342
TICK,1,163
TICK,2,22
TICK,3,7
TICK,4,4
TICK,5,6
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 10003
GAME_TIME_HIGH, 10801
TICK,0,356
TICK,1,162
TICK,2,32
TICK,3,8
TICK,4,2
TICK,5,9
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 10051
GAME_TIME_HIGH, 10838
TICK,0,341
TICK,1,186
TICK,2,18
TICK,3,8
TICK,4,12
TICK,5,5
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 10012
GAME_TIME_HIGH, 10806
TICK,0,351
TICK,1,175
TICK,2,18
TICK,3,12
TICK,4,7
TICK,5,5
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9612
GAME_TIME_HIGH, 10392
TICK,0,346
TICK,1,153
TICK,2,25
TICK,3,11
TICK,4,2
TICK,5,8
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9992
GAME_TIME_HIGH, 10788
TICK,0,355
TICK,1,170
TICK,2,17
TICK,3,12
TICK,4,7
TICK,5,6
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10803
GAME_TIME_HIGH, 11616
TICK,0,385
TICK,1,184
TICK,2,26
TICK,3,8
TICK,4,9
TICK,5,4
TICK,6,5
TICK,7,4
GAME_TIME_LOW, 9617
GAME_TIME_HIGH, 10353
TICK,0,351
TICK,1,139
TICK,2,37
TICK,3,6
TICK,4,8
TICK,5,7
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9614
GAME_TIME_HIGH, 10342
TICK,0,347
TICK,1,145
TICK,2,35
TICK,3,6
TICK,4,9
TICK,5,7
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9632
GAME_TIME_HIGH, 10361
TICK,0,348
TICK,1,146
TICK,2,32
TICK,3,8
TICK,4,9
TICK,5,7
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 10024
GAME_TIME_HIGH, 10821
TICK,0,351
TICK,1,172
TICK,2,24
TICK,3,4
TICK,4,11
TICK,5,6
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10015
GAME_TIME_HIGH, 10823
TICK,0,360
TICK,1,163
TICK,2,19
TICK,3,14
TICK,4,4
TICK,5,7
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 10401
GAME_TIME_HIGH, 11229
TICK,0,388
TICK,1,152
TICK,2,28
TICK,3,9
TICK,4,5
TICK,5,11
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 9996
GAME_TIME_HIGH, 10789
TICK,0,360
TICK,1,158
TICK,2,30
TICK,3,9
TICK,4,3
TICK,5,10
TICK,6,2
TICK,7,5
GAME_TIME_LOW, 10443
GAME_TIME_HIGH, 11266
TICK,0,363
TICK,1,183
TICK,2,24
TICK,3,13
TICK,4,2
TICK,5,9
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 10403
GAME_TIME_HIGH, 11228
TICK,0,374
TICK,1,171
TICK,2,27
TICK,3,8
TICK,4,3
TICK,5,10
TICK,6,3
TICK,7,5
GAME_TIME_LOW, 10018
GAME_TIME_HIGH, 10831
TICK,0,355
TICK,1,168
TICK,2,24
TICK,3,10
TICK,4,3
TICK,5,6
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 9641
GAME_TIME_HIGH, 10372
TICK,0,326
TICK,1,184
TICK,2,19
TICK,3,5
TICK,4,10
TICK,5,5
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9605
GAME_TIME_HIGH, 10331
TICK,0,328
TICK,1,180
TICK,2,15
TICK,3,10
TICK,4,10
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9640
GAME_TIME_HIGH, 10372
TICK,0,347
TICK,1,144
TICK,2,35
TICK,3,9
TICK,4,7
TICK,5,8
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9648
GAME_TIME_HIGH, 10374
TICK,0,330
TICK,1,178
TICK,2,15
TICK,3,9
TICK,4,12
TICK,5,6
TICK,6,2
TICK,7,4
GAME_TIME_LOW, 9611
GAME_TIME_HIGH, 10344
TICK,0,341
TICK,1,159
TICK,2,27
TICK,3,8
TICK,4,7
TICK,5,6
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 9637
GAME_TIME_HIGH, 10365
TICK,0,328
TICK,1,183
TICK,2,15
TICK,3,9
TICK,4,10
TICK,5,4
TICK,6,3
TICK,7,4
GAME_TIME_LOW, 10054
GAME_TIME_HIGH, 10851
TICK,0,329
TICK,1,200
TICK,2,17
TICK,3,7
TICK,4,9
TICK,5,6
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10060
GAME_TIME_HIGH, 10857
TICK,0,328
TICK,1,199
TICK,2,19
TICK,3,7
TICK,4,9
TICK,5,6
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10027
GAME_TIME_HIGH, 10816
